time	voltage
561.20	26.04
561.30	31.08
561.40	31.38
561.50	28.24
561.60	22.52
561.70	15.05
561.80	6.64
561.90	-1.99
562.00	-10.23
562.10	-17.65
562.20	-24.12
562.30	-29.75
562.40	-34.62
562.50	-38.72
562.60	-42.05
562.70	-44.67
562.80	-46.71
562.90	-48.27
563.00	-49.45
563.10	-50.35
563.20	-51.02
563.30	-51.51
563.40	-51.87
563.50	-52.13
563.60	-52.32
563.70	-52.44
563.80	-52.51
563.90	-52.55
564.00	-52.57
564.10	-52.56
564.20	-52.54
564.30	-52.51
564.40	-52.46
564.50	-52.41
564.60	-52.36
564.70	-52.30
564.80	-52.23
564.90	-52.17
565.00	-52.10
565.10	-52.03
565.20	-51.96
565.30	-51.89
565.40	-51.82
565.50	-51.75
565.60	-51.68
565.70	-51.61
565.80	-51.54
565.90	-51.46
566.00	-51.39
566.10	-51.32
566.20	-51.25
566.30	-51.18
566.40	-51.11
566.50	-51.04
566.60	-50.97
566.70	-50.90
566.80	-50.83
566.90	-50.76
567.00	-50.69
567.10	-50.62
567.20	-50.55
567.30	-50.48
567.40	-50.41
567.50	-50.34
567.60	-50.27
567.70	-50.20
567.80	-50.14
567.90	-50.07
568.00	-50.00
568.10	-49.93
568.20	-49.87
568.30	-49.80
568.40	-49.73
568.50	-49.67
568.60	-49.60
568.70	-49.54
568.80	-49.47
568.90	-49.40
569.00	-49.34
569.10	-49.27
569.20	-49.21
569.30	-49.15
569.40	-49.08
569.50	-49.02
569.60	-48.95
569.70	-48.89
569.80	-48.83
569.90	-48.76
570.00	-48.70
570.10	-48.64
570.20	-48.57
570.30	-48.51
570.40	-48.45
570.50	-48.39
570.60	-48.33
570.70	-48.26
570.80	-48.20
570.90	-48.14
571.00	-48.08
571.10	-48.02
571.20	-47.96
571.30	-47.90
571.40	-47.84
571.50	-47.78
571.60	-47.72
571.70	-47.66
571.80	-47.60
571.90	-47.54
572.00	-47.48
572.10	-47.42
572.20	-47.36
572.30	-47.30
572.40	-47.24
572.50	-47.18
572.60	-47.12
572.70	-47.07
572.80	-47.01
572.90	-46.95
573.00	-46.89
573.10	-46.83
573.20	-46.78
573.30	-46.72
573.40	-46.66
573.50	-46.60
573.60	-46.55
573.70	-46.49
573.80	-46.43
573.90	-46.38
574.00	-46.32
574.10	-46.26
574.20	-46.20
574.30	-46.15
574.40	-46.09
574.50	-46.04
574.60	-45.98
574.70	-45.92
574.80	-45.87
574.90	-45.81
575.00	-45.75
575.10	-45.70
575.20	-45.64
575.30	-45.59
575.40	-45.53
575.50	-45.48
575.60	-45.42
575.70	-45.36
575.80	-45.31
575.90	-45.25
576.00	-45.20
576.10	-45.14
576.20	-45.08
576.30	-45.03
576.40	-44.97
576.50	-44.92
576.60	-44.86
576.70	-44.81
576.80	-44.75
576.90	-44.69
577.00	-44.64
577.10	-44.58
577.20	-44.53
577.30	-44.47
577.40	-44.41
577.50	-44.36
577.60	-44.30
577.70	-44.24
577.80	-44.19
577.90	-44.13
578.00	-44.07
578.10	-44.01
578.20	-43.96
578.30	-43.90
578.40	-43.84
578.50	-43.78
578.60	-43.72
578.70	-43.67
578.80	-43.61
578.90	-43.55
579.00	-43.49
579.10	-43.43
579.20	-43.37
579.30	-43.31
579.40	-43.25
579.50	-43.19
579.60	-43.12
579.70	-43.06
579.80	-43.00
579.90	-42.94
580.00	-42.87
580.10	-42.81
580.20	-42.75
580.30	-42.68
580.40	-42.62
580.50	-42.55
580.60	-42.48
580.70	-42.41
580.80	-42.35
580.90	-42.28
581.00	-42.21
581.10	-42.14
581.20	-42.06
581.30	-41.99
581.40	-41.92
581.50	-41.84
581.60	-41.77
581.70	-41.69
581.80	-41.61
581.90	-41.53
582.00	-41.45
582.10	-41.37
582.20	-41.28
582.30	-41.20
582.40	-41.11
582.50	-41.02
582.60	-40.92
582.70	-40.83
582.80	-40.73
582.90	-40.63
583.00	-40.53
583.10	-40.42
583.20	-40.31
583.30	-40.20
583.40	-40.09
583.50	-39.96
583.60	-39.84
583.70	-39.71
583.80	-39.57
583.90	-39.43
584.00	-39.28
584.10	-39.12
584.20	-38.96
584.30	-38.78
584.40	-38.59
584.50	-38.40
584.60	-38.18
584.70	-37.95
584.80	-37.70
584.90	-37.43
585.00	-37.13
585.10	-36.80
585.20	-36.42
585.30	-36.00
585.40	-35.51
585.50	-34.93
585.60	-34.23
585.70	-33.36
585.80	-32.25
585.90	-30.72
586.00	-28.50
586.10	-24.91
586.20	-18.35
586.30	-5.45
586.40	12.75
586.50	25.48
586.60	30.92
586.70	31.49
586.80	28.56
586.90	22.99
587.00	15.61
587.10	7.23
587.20	-1.41
587.30	-9.69
587.40	-17.17
587.50	-23.71
587.60	-29.39
587.70	-34.31
587.80	-38.46
587.90	-41.85
588.00	-44.52
588.10	-46.59
588.20	-48.18
588.30	-49.39
588.40	-50.30
588.50	-50.98
588.60	-51.49
588.70	-51.86
588.80	-52.12
588.90	-52.31
589.00	-52.43
589.10	-52.51
589.20	-52.55
589.30	-52.57
589.40	-52.57
589.50	-52.54
589.60	-52.51
589.70	-52.47
589.80	-52.42
589.90	-52.36
590.00	-52.30
590.10	-52.24
590.20	-52.17
590.30	-52.11
590.40	-52.04
590.50	-51.97
590.60	-51.90
590.70	-51.83
590.80	-51.76
590.90	-51.69
591.00	-51.61
591.10	-51.54
591.20	-51.47
591.30	-51.40
591.40	-51.33
591.50	-51.26
591.60	-51.19
591.70	-51.11
591.80	-51.04
591.90	-50.97
592.00	-50.90
592.10	-50.83
592.20	-50.76
592.30	-50.69
592.40	-50.62
592.50	-50.55
592.60	-50.49
592.70	-50.42
592.80	-50.35
592.90	-50.28
593.00	-50.21
593.10	-50.14
593.20	-50.08
593.30	-50.01
593.40	-49.94
593.50	-49.87
593.60	-49.81
593.70	-49.74
593.80	-49.67
593.90	-49.61
594.00	-49.54
594.10	-49.48
594.20	-49.41
594.30	-49.35
594.40	-49.28
594.50	-49.22
594.60	-49.15
594.70	-49.09
594.80	-49.02
594.90	-48.96
595.00	-48.90
595.10	-48.83
595.20	-48.77
595.30	-48.71
595.40	-48.64
595.50	-48.58
595.60	-48.52
595.70	-48.46
595.80	-48.39
595.90	-48.33
596.00	-48.27
596.10	-48.21
596.20	-48.15
596.30	-48.09
596.40	-48.02
596.50	-47.96
596.60	-47.90
596.70	-47.84
596.80	-47.78
596.90	-47.72
597.00	-47.66
597.10	-47.60
597.20	-47.54
597.30	-47.48
597.40	-47.42
597.50	-47.37
597.60	-47.31
597.70	-47.25
597.80	-47.19
597.90	-47.13
598.00	-47.07
598.10	-47.01
598.20	-46.96
598.30	-46.90
598.40	-46.84
598.50	-46.78
598.60	-46.72
598.70	-46.67
598.80	-46.61
598.90	-46.55
599.00	-46.49
599.10	-46.44
599.20	-46.38
599.30	-46.32
599.40	-46.27
599.50	-46.21
599.60	-46.15
599.70	-46.10
599.80	-46.04
599.90	-45.98
600.00	-45.93
600.10	-45.87
600.20	-45.82
600.30	-45.76
600.40	-45.70
600.50	-45.65
600.60	-45.59
600.70	-45.54
600.80	-45.48
600.90	-45.42
601.00	-45.37
601.10	-45.31
601.20	-45.26
601.30	-45.20
601.40	-45.15
601.50	-45.09
601.60	-45.03
601.70	-44.98
601.80	-44.92
601.90	-44.87
602.00	-44.81
602.10	-44.76
602.20	-44.70
602.30	-44.64
602.40	-44.59
602.50	-44.53
602.60	-44.47
602.70	-44.42
602.80	-44.36
602.90	-44.31
603.00	-44.25
603.10	-44.19
603.20	-44.13
603.30	-44.08
603.40	-44.02
603.50	-43.96
603.60	-43.90
603.70	-43.85
603.80	-43.79
603.90	-43.73
604.00	-43.67
604.10	-43.61
604.20	-43.55
604.30	-43.49
604.40	-43.43
604.50	-43.37
604.60	-43.31
604.70	-43.25
604.80	-43.19
604.90	-43.13
605.00	-43.07
605.10	-43.01
605.20	-42.94
605.30	-42.88
605.40	-42.82
605.50	-42.75
605.60	-42.69
605.70	-42.62
605.80	-42.56
605.90	-42.49
606.00	-42.42
606.10	-42.35
606.20	-42.28
606.30	-42.21
606.40	-42.14
606.50	-42.07
606.60	-42.00
606.70	-41.92
606.80	-41.85
606.90	-41.77
607.00	-41.70
607.10	-41.62
607.20	-41.54
607.30	-41.46
607.40	-41.37
607.50	-41.29
607.60	-41.20
607.70	-41.12
607.80	-41.03
607.90	-40.93
608.00	-40.84
608.10	-40.74
608.20	-40.64
608.30	-40.54
608.40	-40.43
608.50	-40.33
608.60	-40.21
608.70	-40.10
608.80	-39.98
608.90	-39.85
609.00	-39.72
609.10	-39.59
609.20	-39.44
609.30	-39.30
609.40	-39.14
609.50	-38.97
609.60	-38.80
609.70	-38.61
609.80	-38.42
609.90	-38.20
610.00	-37.98
610.10	-37.73
610.20	-37.46
610.30	-37.16
610.40	-36.83
610.50	-36.46
610.60	-36.04
610.70	-35.56
610.80	-34.99
610.90	-34.31
611.00	-33.46
611.10	-32.37
611.20	-30.90
611.30	-28.77
611.40	-25.36
611.50	-19.22
611.60	-7.12
611.70	11.03
611.80	24.60
611.90	30.67
612.00	31.64
612.10	29.01
612.20	23.67
612.30	16.43
612.40	8.11
612.50	-0.53
612.60	-8.88
612.70	-16.46
612.80	-23.09
612.90	-28.86
613.00	-33.86
613.10	-38.09
613.20	-41.54
613.30	-44.28
613.40	-46.41
613.50	-48.05
613.60	-49.29
613.70	-50.23
613.80	-50.93
613.90	-51.45
614.00	-51.83
614.10	-52.11
614.20	-52.30
614.30	-52.43
614.40	-52.51
614.50	-52.56
614.60	-52.58
614.70	-52.57
614.80	-52.55
614.90	-52.52
615.00	-52.48
615.10	-52.43
615.20	-52.37
615.30	-52.32
615.40	-52.25
615.50	-52.19
615.60	-52.12
615.70	-52.05
615.80	-51.98
615.90	-51.91
616.00	-51.84
616.10	-51.77
616.20	-51.70
616.30	-51.63
616.40	-51.56
616.50	-51.48
616.60	-51.41
616.70	-51.34
616.80	-51.27
616.90	-51.20
617.00	-51.13
617.10	-51.06
617.20	-50.99
617.30	-50.92
617.40	-50.85
617.50	-50.78
617.60	-50.71
617.70	-50.64
617.80	-50.57
617.90	-50.50
618.00	-50.43
618.10	-50.36
618.20	-50.29
618.30	-50.22
618.40	-50.16
618.50	-50.09
618.60	-50.02
618.70	-49.95
618.80	-49.89
618.90	-49.82
619.00	-49.75
619.10	-49.69
619.20	-49.62
619.30	-49.56
619.40	-49.49
619.50	-49.42
619.60	-49.36
619.70	-49.29
619.80	-49.23
619.90	-49.16
620.00	-49.10
620.10	-49.04
620.20	-48.97
620.30	-48.91
620.40	-48.84
620.50	-48.78
620.60	-48.72
620.70	-48.65
620.80	-48.59
620.90	-48.53
621.00	-48.47
621.10	-48.41
621.20	-48.34
621.30	-48.28
621.40	-48.22
621.50	-48.16
621.60	-48.10
621.70	-48.04
621.80	-47.98
621.90	-47.91
622.00	-47.85
622.10	-47.79
622.20	-47.73
622.30	-47.67
622.40	-47.61
622.50	-47.55
622.60	-47.49
622.70	-47.44
622.80	-47.38
622.90	-47.32
623.00	-47.26
623.10	-47.20
623.20	-47.14
623.30	-47.08
623.40	-47.02
623.50	-46.97
623.60	-46.91
623.70	-46.85
623.80	-46.79
623.90	-46.74
624.00	-46.68
624.10	-46.62
624.20	-46.56
624.30	-46.51
624.40	-46.45
624.50	-46.39
624.60	-46.33
624.70	-46.28
624.80	-46.22
624.90	-46.16
625.00	-46.11
625.10	-46.05
625.20	-46.00
625.30	-45.94
625.40	-45.88
625.50	-45.83
625.60	-45.77
625.70	-45.71
625.80	-45.66
625.90	-45.60
626.00	-45.55
626.10	-45.49
626.20	-45.44
626.30	-45.38
626.40	-45.32
626.50	-45.27
626.60	-45.21
626.70	-45.16
626.80	-45.10
626.90	-45.05
627.00	-44.99
627.10	-44.93
627.20	-44.88
627.30	-44.82
627.40	-44.77
627.50	-44.71
627.60	-44.65
627.70	-44.60
627.80	-44.54
627.90	-44.49
628.00	-44.43
628.10	-44.37
628.20	-44.32
628.30	-44.26
628.40	-44.20
628.50	-44.15
628.60	-44.09
628.70	-44.03
628.80	-43.97
628.90	-43.92
629.00	-43.86
629.10	-43.80
629.20	-43.74
629.30	-43.68
629.40	-43.62
629.50	-43.57
629.60	-43.51
629.70	-43.45
629.80	-43.39
629.90	-43.33
630.00	-43.27
630.10	-43.20
630.20	-43.14
630.30	-43.08
630.40	-43.02
630.50	-42.96
630.60	-42.89
630.70	-42.83
630.80	-42.76
630.90	-42.70
631.00	-42.63
631.10	-42.57
631.20	-42.50
631.30	-42.43
631.40	-42.37
631.50	-42.30
631.60	-42.23
631.70	-42.16
631.80	-42.08
631.90	-42.01
632.00	-41.94
632.10	-41.86
632.20	-41.79
632.30	-41.71
632.40	-41.63
632.50	-41.55
632.60	-41.47
632.70	-41.39
632.80	-41.31
632.90	-41.22
633.00	-41.13
633.10	-41.04
633.20	-40.95
633.30	-40.86
633.40	-40.76
633.50	-40.66
633.60	-40.56
633.70	-40.45
633.80	-40.35
633.90	-40.23
634.00	-40.12
634.10	-40.00
634.20	-39.88
634.30	-39.75
634.40	-39.61
634.50	-39.47
634.60	-39.32
634.70	-39.17
634.80	-39.01
634.90	-38.83
635.00	-38.65
635.10	-38.45
635.20	-38.25
635.30	-38.02
635.40	-37.78
635.50	-37.51
635.60	-37.22
635.70	-36.90
635.80	-36.54
635.90	-36.13
636.00	-35.66
636.10	-35.11
636.20	-34.45
636.30	-33.64
636.40	-32.60
636.50	-31.22
636.60	-29.24
636.70	-26.15
636.80	-20.71
636.90	-10.04
637.00	7.68
637.10	22.77
637.20	30.06
637.30	31.84
637.40	29.81
637.50	24.90
637.60	17.94
637.70	9.76
637.80	1.11
637.90	-7.34
638.00	-15.09
638.10	-21.91
638.20	-27.84
638.30	-32.98
638.40	-37.36
638.50	-40.97
638.60	-43.84
638.70	-46.07
638.80	-47.79
638.90	-49.10
639.00	-50.09
639.10	-50.83
639.20	-51.38
639.30	-51.79
639.40	-52.08
639.50	-52.28
639.60	-52.43
639.70	-52.52
639.80	-52.57
639.90	-52.59
640.00	-52.59
640.10	-52.57
640.20	-52.54
640.30	-52.50
640.40	-52.45
640.50	-52.40
640.60	-52.34
640.70	-52.28
640.80	-52.21
640.90	-52.15
641.00	-52.08
641.10	-52.01
641.20	-51.94
641.30	-51.87
641.40	-51.80
641.50	-51.73
641.60	-51.65
641.70	-51.58
641.80	-51.51
641.90	-51.44
642.00	-51.37
642.10	-51.30
642.20	-51.23
642.30	-51.15
642.40	-51.08
642.50	-51.01
642.60	-50.94
642.70	-50.87
642.80	-50.80
642.90	-50.73
643.00	-50.66
643.10	-50.59
643.20	-50.52
643.30	-50.45
643.40	-50.39
643.50	-50.32
643.60	-50.25
643.70	-50.18
643.80	-50.11
643.90	-50.05
644.00	-49.98
644.10	-49.91
644.20	-49.84
644.30	-49.78
644.40	-49.71
644.50	-49.65
644.60	-49.58
644.70	-49.51
644.80	-49.45
644.90	-49.38
645.00	-49.32
645.10	-49.25
645.20	-49.19
645.30	-49.12
645.40	-49.06
645.50	-49.00
645.60	-48.93
645.70	-48.87
645.80	-48.80
645.90	-48.74
646.00	-48.68
646.10	-48.62
646.20	-48.55
646.30	-48.49
646.40	-48.43
646.50	-48.37
646.60	-48.30
646.70	-48.24
646.80	-48.18
646.90	-48.12
647.00	-48.06
647.10	-48.00
647.20	-47.94
647.30	-47.88
647.40	-47.82
647.50	-47.76
647.60	-47.70
647.70	-47.64
647.80	-47.58
647.90	-47.52
648.00	-47.46
648.10	-47.40
648.20	-47.34
648.30	-47.28
648.40	-47.22
648.50	-47.16
648.60	-47.10
648.70	-47.05
648.80	-46.99
648.90	-46.93
649.00	-46.87
649.10	-46.81
649.20	-46.76
649.30	-46.70
649.40	-46.64
649.50	-46.58
649.60	-46.53
649.70	-46.47
649.80	-46.41
649.90	-46.36
650.00	-46.30
650.10	-46.24
650.20	-46.19
650.30	-46.13
650.40	-46.07
650.50	-46.02
650.60	-45.96
650.70	-45.90
650.80	-45.85
650.90	-45.79
651.00	-45.74
651.10	-45.68
651.20	-45.62
651.30	-45.57
651.40	-45.51
651.50	-45.46
651.60	-45.40
651.70	-45.34
651.80	-45.29
651.90	-45.23
652.00	-45.18
652.10	-45.12
652.20	-45.07
652.30	-45.01
652.40	-44.95
652.50	-44.90
652.60	-44.84
652.70	-44.79
652.80	-44.73
652.90	-44.67
653.00	-44.62
653.10	-44.56
653.20	-44.51
653.30	-44.45
653.40	-44.39
653.50	-44.34
653.60	-44.28
653.70	-44.22
653.80	-44.17
653.90	-44.11
654.00	-44.05
654.10	-43.99
654.20	-43.94
654.30	-43.88
654.40	-43.82
654.50	-43.76
654.60	-43.70
654.70	-43.65
654.80	-43.59
654.90	-43.53
655.00	-43.47
655.10	-43.41
655.20	-43.35
655.30	-43.29
655.40	-43.23
655.50	-43.17
655.60	-43.10
655.70	-43.04
655.80	-42.98
655.90	-42.92
656.00	-42.85
656.10	-42.79
656.20	-42.72
656.30	-42.66
656.40	-42.59
656.50	-42.53
656.60	-42.46
656.70	-42.39
656.80	-42.32
656.90	-42.25
657.00	-42.18
657.10	-42.11
657.20	-42.04
657.30	-41.97
657.40	-41.89
657.50	-41.82
657.60	-41.74
657.70	-41.66
657.80	-41.58
657.90	-41.50
658.00	-41.42
658.10	-41.34
658.20	-41.25
658.30	-41.16
658.40	-41.08
658.50	-40.98
658.60	-40.89
658.70	-40.80
658.80	-40.70
658.90	-40.60
659.00	-40.49
659.10	-40.39
659.20	-40.28
659.30	-40.16
